Year	Week	CHIRPS	CMORPH	GSMAP	PERSIANN	IMERG	CCS	SM1 Mean	SM2 Mean	SM3 Mean	SM4 Mean	mean_VHI	Event	Event_PDSI
1982	10	0.408134057971014	NA	NA	NA	NA	NA	0.176381251794395	0.195447762773032	0.22391063044102	0.235452659859189	54.2174515560775	0	0
1982	11	0.290549516908213	NA	NA	NA	NA	NA	0.166878398494592	0.189782550970934	0.221221417176055	0.234742986240557	52.9917615971814	0	0
1982	12	0.0171859903381643	NA	NA	NA	NA	NA	0.149391132290045	0.181891582932866	0.21901246563228	0.233941888787917	50.8907927187317	1	1
1982	13	-0.148592995169082	NA	NA	NA	NA	NA	0.153170081045085	0.174369978393486	0.214919276941376	0.233105570727161	48.9213623018203	1	1
1982	14	-0.319299516908213	NA	NA	NA	NA	NA	0.187396800807834	0.183255133200738	0.213917367558889	0.232339390473706	48.9833235466823	1	1
1982	15	-0.169975845410628	NA	NA	NA	NA	NA	0.162639329729646	0.180201866960756	0.212935947827148	0.231498235426843	47.0646153846154	1	1
1982	16	-0.410332125603865	NA	NA	NA	NA	NA	0.185167584298426	0.183125839704741	0.210667024016424	0.230704838133284	45.0370405167352	1	1
1982	17	-0.43411231884058	NA	NA	NA	NA	NA	0.1691962482446	0.181990171470475	0.209895450549972	0.229903028155012	46.0618379330593	1	1
1982	18	0.245090579710145	NA	NA	NA	NA	NA	0.256016893059072	0.232002541304697	0.214984661816359	0.229364269684468	46.2882971227246	1	1
1982	19	0.0317934782608696	NA	NA	NA	NA	NA	0.279186168431987	0.272177340171406	0.231556596502897	0.230022194257804	46.327756899589	1	1
1982	20	0.288103864734299	NA	NA	NA	NA	NA	0.291870147746365	0.289012828661029	0.253544312690064	0.232511063532106	45.8264533176747	1	1
1982	21	0.282958937198068	NA	NA	NA	NA	NA	0.281369638997437	0.28306255091149	0.260450026023013	0.234334302725536	45.7190369935408	1	1
1982	22	-0.010018115942029	NA	NA	NA	NA	NA	0.278826030513159	0.279739213995047	0.263812900085538	0.236188721151224	46.7916324133881	0	0
1982	23	0.0128864734299517	NA	NA	NA	NA	NA	0.266506829473202	0.267238014715248	0.261333452028759	0.237692110889724	47.8416089254257	0	0
1982	24	-0.0213949275362319	NA	NA	NA	NA	NA	0.267699096575009	0.270759659502315	0.261148674656458	0.238638719016952	48.6168878449794	0	0
1982	25	-0.0955555555555555	NA	NA	NA	NA	NA	0.249399894889828	0.256118220522054	0.256905563649355	0.239026643692383	49.1188373458602	0	0
1982	26	-0.163526570048309	NA	NA	NA	NA	NA	0.217985159959642	0.236815194760609	0.252282599483442	0.2391311419702	49.8947328244275	0	0
1982	27	-0.17173309178744	NA	NA	NA	NA	NA	0.199103089076133	0.21752366154661	0.244565449757424	0.238715305578496	50.7215678214915	0	0
1982	28	-0.188623188405797	NA	NA	NA	NA	NA	0.219979127888307	0.222956859707457	0.24006369641353	0.238113903036075	49.5780563711098	0	0
1982	29	-0.155688405797101	NA	NA	NA	NA	NA	0.22145381595656	0.222070593148332	0.237395621281968	0.237568682033036	48.3739048737522	0	0
1982	30	-0.114021739130435	NA	NA	NA	NA	NA	0.22390166724717	0.225755957677367	0.236282728885573	0.237130003193659	48.5262771579565	0	0
1982	31	-0.141105072463768	NA	NA	NA	NA	NA	0.217590648112631	0.221908331422781	0.235289945201939	0.236799853678261	47.4168467410452	0	0
1982	32	-0.210205314009662	NA	NA	NA	NA	NA	0.192684036514286	0.206208931207776	0.230790772177458	0.23628605033138	46.4995419847328	0	0
1982	33	-0.262940821256039	NA	NA	NA	NA	NA	0.192284962835759	0.200184965119272	0.227779426641537	0.235654685731445	44.9853258954786	0	0
1982	34	-0.229957729468599	NA	NA	NA	NA	NA	0.190193681443748	0.197200065411221	0.224312026246058	0.234958263103451	42.6563182618908	0	0
1982	35	-0.239535024154589	NA	NA	NA	NA	NA	0.213178475610567	0.206501937056233	0.223968626634428	0.23429031775466	42.3866823253083	0	0
1982	36	-0.201443236714976	NA	NA	NA	NA	NA	0.209486611321714	0.208634716313379	0.223725050921867	0.233712732339544	42.4002290076336	0	0
1982	37	-0.207330917874396	NA	NA	NA	NA	NA	0.213226494347948	0.207633185240989	0.221246429686533	0.233108506697629	41.4656253669994	0	0
1982	38	-0.283025362318841	NA	NA	NA	NA	NA	0.226395209762748	0.222091217247662	0.220455494000798	0.232524456913982	40.2513799177921	0	0
1982	39	-0.305132850241546	NA	NA	NA	NA	NA	0.2326408370851	0.225771957494618	0.220340293052737	0.231988144314715	38.4700117439812	0	0
1982	40	-0.337705314009662	NA	NA	NA	NA	NA	0.229129878474629	0.225392916834454	0.221282165812636	0.231635375267693	37.1050910158544	0	0
1982	41	-0.302838164251208	NA	NA	NA	NA	NA	0.209174976908509	0.214770297129709	0.220444496137365	0.23118134281465	37.0768408690546	1	1
1982	42	-0.668073671497585	NA	NA	NA	NA	NA	0.219149842225752	0.213933605263594	0.219603980476218	0.230710080399045	36.3661303581914	1	1
1982	43	-0.665531400966184	NA	NA	NA	NA	NA	0.237084891213498	0.231297322864151	0.222657986899028	0.230390367124762	36.6487140340575	1	1
